path,label
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral204.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral203.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral202.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral199.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral210.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral209.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral050.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral033.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral017.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral082.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral066.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral146.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral130.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral099.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral211.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral244.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral277.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral260.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral195.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral228.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral147.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral162.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral179.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral148.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral151.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral153.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral156.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral157.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral158.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral149.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral150.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral154.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral152.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral155.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral083.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral085.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral084.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral087.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral086.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral088.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral089.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral160.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral161.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral159.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral090.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral091.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral092.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral093.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral095.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral094.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral096.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral051.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral097.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral098.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral053.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral052.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral056.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral054.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral057.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral059.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral061.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral058.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral060.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral055.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral062.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral067.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral063.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral064.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral065.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral068.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral069.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral070.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral072.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral071.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral076.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral073.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral080.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral081.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral075.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral074.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral078.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral077.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral100.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral079.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral105.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral107.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral108.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral101.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral102.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral103.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral104.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral109.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral106.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral110.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral111.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral114.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral115.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral116.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral118.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral117.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral120.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral112.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral113.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral119.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral212.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral122.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral123.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral125.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral124.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral126.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral127.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral128.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral121.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral129.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral221.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral214.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral213.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral217.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral222.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral220.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral219.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral218.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral216.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral215.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral230.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral225.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral223.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral224.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral231.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral226.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral227.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral229.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral232.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral233.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral236.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral237.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral238.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral235.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral241.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral240.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral243.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral239.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral234.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral242.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral281.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral280.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral283.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral282.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral284.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral285.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral286.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral278.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral287.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral279.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral296.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral290.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral291.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral295.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral297.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral288.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral293.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral294.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral292.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral289.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral300.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral301.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral304.wav,4
/content/drive/.shortcut-targets-by-id/17BjSxi0IUoqSovHTE1jPK8ZepBsdHMDf/NLP_09 Speech Recognition/dataset/neutral/neutral306.wav,4
